np_val,open,high,low,close,volume
0,285000,300000,279000,299500,929728
39.84601053595543,307500,325000,298500,313500,3186015
0,311000,316500,299000,308500,1098937
0,6910,7100,6850,7030,1493605
0,7090,7340,7080,7190,2798102
1.926809400320053,7250,7350,7140,7350,2068501
0,7330,7380,7280,7320,1263138
0,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
30.728648602962494,480000,494500,470500,491500,409300
0,487000,507000,487000,507000,529067
0,74300,75000,73800,74300,15172748
0,75400,75500,74200,74600,12686999
18.489648044109344,74900,76700,74300,76700,24630370
0,76700,77100,75900,76800,16114775
0,103500,104500,101000,103500,3507782
0,105000,105500,103500,103500,1815758
18.489648044109344,103500,106500,102000,106500,4979276
0,106000,108000,104500,108000,4736183
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
18.489648044109344,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,360000,366000,347500,358000,69651
0,358000,363500,353000,360500,55638
73.1007282435894,361500,366500,357000,360000,43226
0,360000,387000,357500,385000,129989
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
60.40752276778221,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
60.40752276778221,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,74300,75000,73800,74300,15172748
0,75400,75500,74200,74600,12686999
122.20789587497711,74900,76700,74300,76700,24630370
0,76700,77100,75900,76800,16114775
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
103.21533641219139,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,285000,290000,278000,289500,678164
0,285000,300000,279000,299500,929728
103.21533641219139,307500,325000,298500,313500,3186015
0,311000,316500,299000,308500,1098937
0,74300,75000,73800,74300,15172748
0,75400,75500,74200,74600,12686999
129.31433829665184,74900,76700,74300,76700,24630370
0,76700,77100,75900,76800,16114775
0,74300,75000,73800,74300,15172748
0,75400,75500,74200,74600,12686999
40.79753053188324,74900,76700,74300,76700,24630370
0,76700,77100,75900,76800,16114775
0,103500,104500,101000,103500,3507782
0,105000,105500,103500,103500,1815758
40.79753053188324,103500,106500,102000,106500,4979276
0,106000,108000,104500,108000,4736183
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
40.79753053188324,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
58.54994094371796,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,207500,208000,201500,204500,142321
0,207000,210000,204500,208000,144073
58.54994094371796,213000,216500,211000,215000,289730
0,218500,221500,216000,217500,210023
0,74300,75000,73800,74300,15172748
0,75400,75500,74200,74600,12686999
24.271888196468353,74900,76700,74300,76700,24630370
0,76700,77100,75900,76800,16114775
0,103500,104500,101000,103500,3507782
0,105000,105500,103500,103500,1815758
24.271888196468353,103500,106500,102000,106500,4979276
0,106000,108000,104500,108000,4736183
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
24.271888196468353,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
74.11800613999367,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,13000,13200,12950,13200,707752
0,13250,13300,13050,13150,532670
11.695620119571686,13150,13250,12850,13250,1003457
0,13150,13300,13100,13300,632399
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
44.429183691740036,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,81000,81200,80800,81100,214507
0,81200,81400,81000,81000,197746
182.93719625473022,81000,81600,80800,81600,488956
0,81200,82000,81200,81800,309895
0,260500,266000,257500,264500,50695
0,266000,268500,263000,266500,48312
12.92807650566101,263500,269500,263500,269000,48936
0,266500,268500,265000,267000,33369
0,178000,179000,175000,178000,128104
0,181500,181500,175500,176500,161683
99.72647449374199,175500,179000,174000,179000,201445
0,179500,181000,177000,180000,127804
0,31500,31850,31300,31500,25684
0,31700,31900,31350,31450,29362
99.72647449374199,31650,31650,30950,31350,75739
0,31350,31900,31100,31650,52995
0,100500,102000,100000,101000,39860
0,102500,103000,101000,101000,45372
0.5281703472137451,101000,102500,99900,101500,123399
0,102000,102500,100500,101500,54037
0,29500,29750,29050,29650,188707
0,30000,30650,30000,30300,392910
0.5281703472137451,30250,30500,29850,30300,235984
0,30350,31500,30150,31150,882043
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
-43.27359589934349,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,82500,84400,82500,83800,2174014
0,84000,84300,81600,81900,1782049
-43.27359589934349,81000,83900,80900,83900,1768789
0,83800,88900,82900,88800,6376407
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
78.32658901810646,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
78.32658901810646,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
78.32658901810646,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,23800,24000,23700,23850,1423230
0,23900,24000,23750,23800,1332607
5.182805895805359,23800,24000,23600,24000,1893955
0,23950,24300,23850,24050,1374393
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
5.460567116737366,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,260500,266000,257500,264500,50695
0,266000,268500,263000,266500,48312
12.076831221580505,263500,269500,263500,269000,48936
0,266500,268500,265000,267000,33369
0,34950,35300,34650,35100,886910
0,35450,35650,34800,35050,777893
-4.080855280160904,34750,35000,34200,34800,762173
0,34700,35500,34650,34850,485500
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
2.0289084017276764,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
59.32078459858894,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
59.32078459858894,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
12.536637008190155,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
54.22881543636322,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
114.17887645959854,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
114.17887645959854,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
114.17887645959854,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
5.50105807185173,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,34950,35300,34650,35100,886910
0,35450,35650,34800,35050,777893
-0.4603704512119293,34750,35000,34200,34800,762173
0,34700,35500,34650,34850,485500
0,260500,266000,257500,264500,50695
0,266000,268500,263000,266500,48312
76.72561976313591,263500,269500,263500,269000,48936
0,266500,268500,265000,267000,33369
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
3.143762856721878,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,285000,290000,278000,289500,678164
0,285000,300000,279000,299500,929728
3.143762856721878,307500,325000,298500,313500,3186015
0,311000,316500,299000,308500,1098937
0,13000,13200,12950,13200,707752
0,13250,13300,13050,13150,532670
12.468283027410507,13150,13250,12850,13250,1003457
0,13150,13300,13100,13300,632399
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
20.334461212158203,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
20.334461212158203,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
20.334461212158203,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
21.338406950235367,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,285000,290000,278000,289500,678164
0,285000,300000,279000,299500,929728
21.338406950235367,307500,325000,298500,313500,3186015
0,311000,316500,299000,308500,1098937
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
123.56122148036957,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,686000,693000,650000,659000,1048784
0,660000,661000,634000,649000,647555
164.15184286236763,645000,660000,644000,660000,536884
0,652000,655000,635000,637000,416109
0,34950,35300,34650,35100,886910
0,35450,35650,34800,35050,777893
10.61015635728836,34750,35000,34200,34800,762173
0,34700,35500,34650,34850,485500
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
3.362182378768921,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,285000,290000,278000,289500,678164
0,285000,300000,279000,299500,929728
3.362182378768921,307500,325000,298500,313500,3186015
0,311000,316500,299000,308500,1098937
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
5.715290457010269,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
5.715290457010269,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
5.715290457010269,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
9.51404419541359,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
9.51404419541359,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,209000,209500,205000,208500,502218
0,211000,212500,210000,210000,409963
-8.653243035078049,210000,212500,208000,212500,777103
0,214000,218500,213500,215000,855937
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
8.985679537057877,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,285000,290000,278000,289500,678164
0,285000,300000,279000,299500,929728
8.985679537057877,307500,325000,298500,313500,3186015
0,311000,316500,299000,308500,1098937
0,13000,13200,12950,13200,707752
0,13250,13300,13050,13150,532670
6.565468460321426,13150,13250,12850,13250,1003457
0,13150,13300,13100,13300,632399
0,1415000,1426000,1409000,1421000,34875
0,1425000,1433000,1415000,1424000,23171
27.259818106889725,1425000,1462000,1415000,1461000,57376
0,1466000,1468000,1442000,1462000,36822
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
27.259818106889725,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,93100,94900,92600,92700,157771
0,93200,94400,92800,93300,173882
125.75507745146751,93800,94900,93500,94100,104078
0,93100,95300,92500,95300,380558
0,776000,788000,706000,709000,1048836
0,686000,693000,650000,659000,1048784
-70.01906049251556,660000,661000,634000,649000,647555
0,645000,660000,644000,660000,536884
0,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
6.902756690979004,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
0,93100,94900,92600,92700,157771
0,93200,94400,92800,93300,173882
-34.31940758228302,93800,94900,93500,94100,104078
0,93100,95300,92500,95300,380558
0,92600,94700,92500,93800,209420
0,93100,94900,92600,92700,157771
4.079416036605835,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
0,41700,41850,41250,41500,176988
0,41750,42350,41200,41500,157418
4.079416036605835,41500,41700,41050,41550,109164
0,42250,42350,41800,42150,184380
0,74100,74700,72800,73300,94985
0,73100,74700,72000,72000,117970
2.209945499897003,72400,74400,71800,73200,128351
0,74400,77200,73400,73600,251488
0,47150,49100,46600,48800,279158
0,48800,49950,48150,48600,201588
142.51043719053268,50000,51500,48600,48850,605223
0,49500,53200,49150,52700,690885
0,462500,474000,434500,451000,547287
0,455500,471500,449500,469500,356488
51.65988138318062,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
0,35600,35900,35050,35600,96904
0,35400,36000,35250,35300,127538
-3.8007175624370575,35000,35700,34850,35150,92781
0,35400,35850,35350,35550,91486
0,35600,35900,35050,35600,96904
0,35400,36000,35250,35300,127538
-5.310171872377396,35000,35700,34850,35150,92781
0,35400,35850,35350,35550,91486
0,35600,35900,35050,35600,96904
0,35400,36000,35250,35300,127538
-32.73469212651253,35000,35700,34850,35150,92781
0,35400,35850,35350,35550,91486
0,6850,7000,6800,6940,1609774
0,6940,7000,6860,6920,1133004
1.6254838705062866,6910,7100,6850,7030,1493605
0,7090,7340,7080,7190,2798102
0,92600,94700,92500,93800,209420
0,93100,94900,92600,92700,157771
-21.499946415424347,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
0,462500,474000,434500,451000,547287
0,455500,471500,449500,469500,356488
13.22919237613678,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
0,845000,853000,833000,837000,112832
0,776000,788000,706000,709000,1048836
14.122173845767975,686000,693000,650000,659000,1048784
0,660000,661000,634000,649000,647555
0,306000,309000,304500,308000,21852
0,308000,311000,304000,304000,27776
-1.293627142906189,304500,309000,303500,306500,21108
0,310500,311500,305500,305500,23847
0,845000,853000,833000,837000,112832
0,776000,788000,706000,709000,1048836
-23.08441573381424,686000,693000,650000,659000,1048784
0,660000,661000,634000,649000,647555
0,963000,971000,935000,963000,198943
0,964000,965000,946000,954000,100079
76.0200928747654,947000,954000,943000,947000,75275
0,952000,954000,931000,947000,85372
0,23100,23250,22800,23000,216952
0,23000,23200,22850,23000,155029
121.15588623285294,23050,23100,22800,22950,127382
0,23100,23150,22950,22950,144410
0,57700,59100,57700,58600,23510
0,58100,59100,58100,58300,21283
121.15588623285294,58600,58900,57800,58500,20325
0,59200,59200,58300,58700,15952
0,845000,853000,833000,837000,112832
0,776000,788000,706000,709000,1048836
31.24923476576805,686000,693000,650000,659000,1048784
0,660000,661000,634000,649000,647555
0,38950,40450,38650,39650,4132592
0,39950,41200,39900,40650,4006516
-116.69453012943268,40950,41300,40400,40950,3060729
0,41550,41600,40850,41000,2277733
0,845000,853000,833000,837000,112832
0,776000,788000,706000,709000,1048836
63.52260532975197,686000,693000,650000,659000,1048784
0,660000,661000,634000,649000,647555
0,149000,153500,148500,151000,2900928
0,151500,152500,147500,149500,2360164
33.74776741862297,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
0,462500,474000,434500,451000,547287
0,455500,471500,449500,469500,356488
32.4698044359684,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
0,282500,282500,276000,282000,449508
0,282000,289000,280500,284500,605135
55.209681421518326,285000,297000,282500,294500,1202846
0,297500,300500,290500,291000,777724
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
21.744634121656418,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
42.262441754341125,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
40.27026265859604,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
17.353448450565338,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
18.74054455757141,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
24.458658546209335,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
69.55890473723412,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,112500,114500,111500,112500,75920
0,113000,117000,112500,116000,66641
69.55890473723412,116000,119000,114500,115500,81792
0,115000,118000,113500,116000,54495
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
39.35061728954315,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,120000,128000,120000,124000,74906
0,124500,125500,122000,123000,36659
77.98517978191376,124000,130500,124000,127000,126413
0,126500,133500,125500,133000,146581
0,87600,92300,87600,90700,75816
0,90800,91400,88800,90000,49407
23.719610154628754,90900,91800,88700,89500,37927
0,89700,91100,89200,89300,37985
0,829000,853000,822000,847000,148646
0,845000,853000,833000,837000,112832
-57.90663242340088,776000,788000,706000,709000,1048836
0,686000,693000,650000,659000,1048784
0,130000,133000,129500,132000,185105
0,135500,137000,132500,136500,415984
14.560450583696365,131500,133500,126000,127000,742075
0,126000,129500,125500,127500,231911
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
40.464527666568756,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,90100,93500,89700,93300,277320
0,92600,94700,92500,93800,209420
79.71268033981323,93100,94900,92600,92700,157771
0,93200,94400,92800,93300,173882
0,200000,210000,198500,208000,343713
0,210000,210000,205000,207000,89070
79.71268033981323,207500,211500,205500,206500,110853
0,207500,208000,201500,204500,142321
0,59400,59700,58100,59000,675467
0,59500,59600,58200,58800,449344
95.64486929774284,60600,61600,60100,60700,1109429
0,60800,60800,59500,60200,472581
0,56700,58700,56700,58400,71510
0,58400,58900,57800,58500,49870
22.764458179473877,59500,61400,59500,60400,127116
0,60500,63300,60100,62700,191315
0,112500,114500,111500,112500,75920
0,113000,117000,112500,116000,66641
40.575638830661774,116000,119000,114500,115500,81792
0,115000,118000,113500,116000,54495
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
31.3516027033329,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
35.489229798316956,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,73900,75700,73900,75600,21016913
0,76200,76600,74900,75700,22319664
137.68552830815315,76100,76200,74600,74600,16671494
0,74300,75000,73800,74300,15172748
0,104500,105500,104000,105000,4454743
0,106000,106000,102500,103500,3194555
137.68552830815315,106000,106500,103500,104000,3694741
0,103500,104500,101000,103500,3507782
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
137.68552830815315,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,120000,128000,120000,124000,74906
0,124500,125500,122000,123000,36659
212.45113164186478,124000,130500,124000,127000,126413
0,126500,133500,125500,133000,146581
0,32000,32650,31850,32550,961375
0,32550,33500,32300,33300,1160491
45.51164099574089,33400,35550,33300,35000,3032276
0,34950,35300,34650,35100,886910
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
45.98687371611595,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
39.272284150123596,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
45.10656860470772,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,8600,8780,8600,8740,1322915
0,8740,8800,8690,8780,913033
34.52763056755066,8770,8840,8660,8690,1055304
0,8700,8830,8670,8830,1223658
0,8600,8780,8600,8740,1322915
0,8740,8800,8690,8780,913033
21.548901081085205,8770,8840,8660,8690,1055304
0,8700,8830,8670,8830,1223658
0,87600,92300,87600,90700,75816
0,90800,91400,88800,90000,49407
-1.5582676827907562,90900,91800,88700,89500,37927
0,89700,91100,89200,89300,37985
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
-12.999352425336838,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
15.007428169250488,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,487500,489000,455000,460000,651528
0,462500,474000,434500,451000,547287
-50.86534404754639,455500,471500,449500,469500,356488
0,473000,498000,463500,497000,779064
0,87600,92300,87600,90700,75816
0,90800,91400,88800,90000,49407
-0.6427320837974548,90900,91800,88700,89500,37927
0,89700,91100,89200,89300,37985
0,8600,8780,8600,8740,1322915
0,8740,8800,8690,8780,913033
36.28546214103699,8770,8840,8660,8690,1055304
0,8700,8830,8670,8830,1223658
0,8600,8780,8600,8740,1322915
0,8740,8800,8690,8780,913033
24.895775318145752,8770,8840,8660,8690,1055304
0,8700,8830,8670,8830,1223658
0,8600,8780,8600,8740,1322915
0,8740,8800,8690,8780,913033
31.84867972135544,8770,8840,8660,8690,1055304
0,8700,8830,8670,8830,1223658
0,8600,8780,8600,8740,1322915
0,8740,8800,8690,8780,913033
8.833172351121902,8770,8840,8660,8690,1055304
0,8700,8830,8670,8830,1223658
0,73900,75700,73900,75600,21016913
0,76200,76600,74900,75700,22319664
80.9833690226078,76100,76200,74600,74600,16671494
0,74300,75000,73800,74300,15172748
0,829000,853000,822000,847000,148646
0,845000,853000,833000,837000,112832
44.01396453380585,776000,788000,706000,709000,1048836
0,686000,693000,650000,659000,1048784
0,487500,489000,455000,460000,651528
0,462500,474000,434500,451000,547287
58.29500329494476,455500,471500,449500,469500,356488
0,473000,498000,463500,497000,779064
0,106000,109500,105500,108000,223141
0,108000,116500,107500,115000,741647
68.21959954500198,117000,123000,115500,120000,1325971
0,121500,124500,117500,123000,804601
0,73900,75700,73900,75600,21016913
0,76200,76600,74900,75700,22319664
130.5316758453846,76100,76200,74600,74600,16671494
0,74300,75000,73800,74300,15172748
0,104500,105500,104000,105000,4454743
0,106000,106000,102500,103500,3194555
130.5316758453846,106000,106500,103500,104000,3694741
0,103500,104500,101000,103500,3507782
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
130.5316758453846,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,28050,28750,28050,28700,299509
0,28800,29150,28300,28600,260536
35.3009350001812,28600,28850,28250,28450,205975
0,28100,28650,28050,28450,191358
0,87600,92300,87600,90700,75816
0,90800,91400,88800,90000,49407
-2.4606808722019196,90900,91800,88700,89500,37927
0,89700,91100,89200,89300,37985
0,829000,853000,822000,847000,148646
0,845000,853000,833000,837000,112832
-49.11929398775101,776000,788000,706000,709000,1048836
0,686000,693000,650000,659000,1048784
0,829000,853000,822000,847000,148646
0,845000,853000,833000,837000,112832
30.259353160858154,776000,788000,706000,709000,1048836
0,686000,693000,650000,659000,1048784
0,23850,24400,23850,24050,235334
0,24450,30200,24200,27450,18947419
17.14124023914337,27650,27750,26800,27600,3607082
0,27900,28300,26300,26400,4256947
0,829000,853000,822000,847000,148646
0,845000,853000,833000,837000,112832
-2.3216755390167236,776000,788000,706000,709000,1048836
0,686000,693000,650000,659000,1048784
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
42.26288217306137,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,112500,114500,111500,112500,75920
0,113000,117000,112500,116000,66641
42.26288217306137,116000,119000,114500,115500,81792
0,115000,118000,113500,116000,54495
0,32000,32650,31850,32550,961375
0,32550,33500,32300,33300,1160491
77.7746612727642,33400,35550,33300,35000,3032276
0,34950,35300,34650,35100,886910
0,87600,92300,87600,90700,75816
0,90800,91400,88800,90000,49407
77.7746612727642,90900,91800,88700,89500,37927
0,89700,91100,89200,89300,37985
0,150000,150500,148000,149000,2032632
0,149000,153500,148500,151000,2900928
56.75570631027222,151500,152500,147500,149500,2360164
0,149000,150000,147000,150000,1430634
0,273000,273500,260500,265000,437438
0,264000,264500,260000,262500,234325
56.75570631027222,263500,265000,260000,261500,201252
0,261500,263000,260000,261000,156884
0,323000,328000,299000,304000,1531961
0,291500,296500,278000,280000,2029857
56.75570631027222,273000,286000,268000,286000,1655691
0,285000,290000,278000,289500,678164
0,23850,24400,23850,24050,235334
0,24450,30200,24200,27450,18947419
8.638718128204346,27650,27750,26800,27600,3607082
0,27900,28300,26300,26400,4256947
0,23850,24400,23850,24050,235334
0,24450,30200,24200,27450,18947419
16.686329394578934,27650,27750,26800,27600,3607082
0,27900,28300,26300,26400,4256947
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
3.5704316198825836,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,126500,131500,126500,129000,233037
0,130000,133000,129500,132000,185105
28.988838970661163,135500,137000,132500,136500,415984
0,131500,133500,126000,127000,742075
0,46400,46800,45250,46000,702197
0,46500,47850,46500,47650,706089
-50.65188181400299,48250,49350,47750,48450,810009
0,48400,48800,48000,48350,490980
0,126500,131500,126500,129000,233037
0,130000,133000,129500,132000,185105
28.6035133600235,135500,137000,132500,136500,415984
0,131500,133500,126000,127000,742075
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
6.230285793542862,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,146000,148500,144500,148500,2678395
0,150000,150500,148000,149000,2032632
-0.9575065672397614,149000,153500,148500,151000,2900928
0,151500,152500,147500,149500,2360164
0,91900,92800,87900,89800,4868621
0,90000,90000,84700,85400,6553145
-0.9575065672397614,84500,84600,81500,82100,6086152
0,83400,85300,82100,83400,4255489
0,126500,131500,126500,129000,233037
0,130000,133000,129500,132000,185105
-0.9575065672397614,135500,137000,132500,136500,415984
0,131500,133500,126000,127000,742075
0,865000,869000,789000,798000,944586
0,775000,810000,772000,787000,895863
3.7056519985198975,791000,805000,790000,799000,459360
0,798000,802000,785000,788000,240562
0,93600,93600,88000,89500,537301
0,90100,93500,89700,93300,277320
3.7056519985198975,92600,94700,92500,93800,209420
0,93100,94900,92600,92700,157771
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
4.88312703371048,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,203000,206000,201500,204000,848219
0,206000,211000,206000,209500,745430
11.756227254867554,210000,212500,207500,209500,477019
0,209500,212000,208000,210000,417323
0,146000,148500,144500,148500,2678395
0,150000,150500,148000,149000,2032632
1.5301825404167175,149000,153500,148500,151000,2900928
0,151500,152500,147500,149500,2360164
0,91900,92800,87900,89800,4868621
0,90000,90000,84700,85400,6553145
1.5301825404167175,84500,84600,81500,82100,6086152
0,83400,85300,82100,83400,4255489
0,126500,131500,126500,129000,233037
0,130000,133000,129500,132000,185105
1.5301825404167175,135500,137000,132500,136500,415984
0,131500,133500,126000,127000,742075
0,85400,89000,85200,87200,61618
0,87600,92300,87600,90700,75816
28.368973523378372,90800,91400,88800,90000,49407
0,90900,91800,88700,89500,37927
0,146000,148500,144500,148500,2678395
0,150000,150500,148000,149000,2032632
32.30872827768326,149000,153500,148500,151000,2900928
0,151500,152500,147500,149500,2360164
0,91900,92800,87900,89800,4868621
0,90000,90000,84700,85400,6553145
32.30872827768326,84500,84600,81500,82100,6086152
0,83400,85300,82100,83400,4255489
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
21.444705337285995,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,39450,40350,39450,40000,187733
0,40650,41300,40400,41150,168417
2.7007902562618256,41700,41850,41250,41500,176988
0,41750,42350,41200,41500,157418
0,39100,39650,38300,38900,408149
0,39300,40900,39300,40700,520634
2.7007902562618256,40950,41800,40500,40950,458544
0,40950,41150,40100,40550,415158
0,46400,46800,45250,46000,702197
0,46500,47850,46500,47650,706089
-2.723039299249649,48250,49350,47750,48450,810009
0,48400,48800,48000,48350,490980
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
